timestamp,src_ip,dst_ip,hostname,username,alert_type,tactic,campaign_id,protocol,service,flag,src_bytes,dst_bytes,stage
2024-07-13 21:40:00,10.0.62.1,192.168.208.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,318,2256,Normal
2024-07-13 21:45:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,attack,Impact,24,tcp,http,REJ,0,0,Stage_3
2024-07-13 21:50:00,10.0.30.1,192.168.0.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,30,0,Normal
2024-07-13 21:55:00,10.0.183.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,12983,0,Normal
2024-07-13 22:00:00,10.0.30.1,192.168.0.1,host-595.local,unknown@domain.com,normal,None,45,icmp,eco_i,SF,30,0,Normal
2024-07-13 22:05:00,10.0.179.1,192.168.81.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,179,2897,Normal
2024-07-13 22:10:00,10.50.147.1,192.168.105.1,host-638.local,unknown@domain.com,normal,None,45,udp,other,SF,147,105,Normal
2024-07-13 22:15:00,10.0.61.1,192.168.128.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,317,896,Normal
2024-07-13 22:20:00,10.0.207.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,22,udp,private,SF,207,0,Stage_0
2024-07-13 22:25:00,10.0.9.1,192.168.0.1,host-901.local,unknown@domain.com,normal,None,45,tcp,finger,SF,9,0,Normal
2024-07-13 22:30:00,10.0.43.1,192.168.43.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,43,43,Normal
2024-07-13 22:35:00,10.2.109.1,192.168.74.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,877,330,Normal
2024-07-13 22:40:00,10.0.15.1,192.168.237.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,271,2285,Normal
2024-07-13 22:45:00,10.0.0.1,192.168.0.1,host-014.local,unknown@domain.com,attack,Impact,24,tcp,uucp_path,S0,0,0,Stage_0
2024-07-13 22:50:00,10.0.1.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,21,udp,private,SF,1,0,Stage_1
2024-07-13 22:55:00,10.0.96.1,192.168.74.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,2656,330,Normal
2024-07-13 23:00:00,10.0.200.1,192.168.0.1,host-881.local,unknown@domain.com,attack,Impact,46,icmp,ecr_i,SF,1480,0,Stage_3
2024-07-13 23:05:00,10.0.252.1,192.168.33.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,252,5921,Normal
2024-07-13 23:10:00,10.0.0.1,192.168.0.1,host-847.local,unknown@domain.com,attack,Impact,24,tcp,vmnet,S0,0,0,Stage_0
2024-07-13 23:15:00,10.0.235.1,192.168.79.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,235,12623,Normal
2024-07-13 23:20:00,10.8.92.1,192.168.34.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,92,34,Normal
2024-07-13 23:25:00,10.0.12.1,192.168.122.1,host-943.local,user_09@domain.com,attack,Initial Access,8,tcp,http,SF,54540,8314,Stage_3
2024-07-13 23:30:00,10.0.203.1,192.168.2.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,203,3842,Normal
2024-07-13 23:35:00,10.0.61.1,192.168.81.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,317,1617,Normal
2024-07-13 23:40:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_1
2024-07-13 23:45:00,10.0.21.1,192.168.13.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,277,525,Normal
2024-07-13 23:50:00,10.0.60.1,192.168.150.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,316,406,Normal
2024-07-13 23:55:00,10.0.78.1,192.168.0.1,host-067.local,user_09@domain.com,attack,Command and Control,22,tcp,ftp_data,SF,334,0,Stage_4
2024-07-14 00:00:00,10.0.23.1,192.168.249.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,279,761,Normal
2024-07-14 00:05:00,10.0.105.1,192.168.145.1,host-517.local,unknown@domain.com,normal,None,45,udp,private,SF,105,145,Normal
2024-07-14 00:10:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_2
2024-07-14 00:15:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-07-14 00:20:00,10.0.40.1,192.168.254.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,296,2302,Normal
2024-07-14 00:25:00,10.0.45.1,192.168.141.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,141,Normal
2024-07-14 00:30:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,REJ,0,0,Stage_1
2024-07-14 00:35:00,10.0.199.1,192.168.44.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,199,812,Normal
2024-07-14 00:40:00,10.0.0.1,192.168.0.1,host-409.local,unknown@domain.com,attack,Impact,24,tcp,telnet,S0,0,0,Stage_3
2024-07-14 00:45:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_4
2024-07-14 00:50:00,10.0.0.1,192.168.0.1,host-558.local,unknown@domain.com,attack,Impact,24,tcp,ctf,S0,0,0,Stage_0
2024-07-14 00:55:00,10.0.44.1,192.168.44.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,44,Normal
2024-07-14 01:00:00,10.0.0.1,192.168.0.1,host-950.local,unknown@domain.com,attack,Impact,24,tcp,courier,S0,0,0,Stage_2
2024-07-14 01:05:00,10.0.0.1,192.168.0.1,host-638.local,unknown@domain.com,attack,Reconnaissance,21,tcp,other,REJ,0,0,Stage_3
2024-07-14 01:10:00,10.0.44.1,192.168.120.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,120,Normal
2024-07-14 01:15:00,10.0.45.1,192.168.139.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,139,Normal
2024-07-14 01:20:00,10.0.242.1,192.168.85.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,242,853,Normal
2024-07-14 01:25:00,10.0.216.1,192.168.192.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,216,448,Normal
2024-07-14 01:30:00,10.0.0.1,192.168.0.1,host-838.local,unknown@domain.com,attack,Impact,24,tcp,bgp,S0,0,0,Stage_3
2024-07-14 01:35:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_4
2024-07-14 01:40:00,10.0.194.1,192.168.160.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,194,14496,Normal
2024-07-14 01:45:00,10.0.246.1,192.168.182.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,246,1718,Normal
2024-07-14 01:50:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_2
2024-07-14 01:55:00,10.0.252.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,252,0,Normal
2024-07-14 02:00:00,10.0.203.1,192.168.129.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,203,385,Normal
2024-07-14 02:05:00,10.0.1.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,21,udp,private,SF,1,0,Stage_0
2024-07-14 02:10:00,10.0.74.1,192.168.78.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,842,334,Normal
2024-07-14 02:15:00,10.0.0.1,192.168.0.1,host-347.local,unknown@domain.com,attack,Impact,24,tcp,name,S0,0,0,Stage_2
2024-07-14 02:20:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-07-14 02:25:00,10.0.28.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,26,udp,private,SF,28,0,Stage_4
2024-07-14 02:30:00,10.0.55.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,567,0,Normal
2024-07-14 02:35:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,normal,None,45,tcp,http,REJ,0,0,Normal
2024-07-14 02:40:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_2
2024-07-14 02:45:00,10.0.161.1,192.168.76.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,929,332,Normal
2024-07-14 02:50:00,10.0.0.1,192.168.0.1,host-360.local,unknown@domain.com,attack,Impact,24,tcp,efs,S0,0,0,Stage_4
2024-07-14 02:55:00,10.0.8.1,192.168.0.1,host-881.local,unknown@domain.com,attack,Impact,5,icmp,ecr_i,SF,520,0,Stage_0
2024-07-14 03:00:00,10.0.0.1,192.168.0.1,host-515.local,unknown@domain.com,attack,Impact,24,tcp,sunrpc,RSTO,0,0,Stage_1
2024-07-14 03:05:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_2
2024-07-14 03:10:00,10.0.180.1,192.168.174.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,180,174,Normal
2024-07-14 03:15:00,10.0.198.1,192.168.103.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,198,3175,Normal
2024-07-14 03:20:00,10.60.146.1,192.168.105.1,host-638.local,unknown@domain.com,normal,None,45,udp,other,SF,146,105,Normal
2024-07-14 03:25:00,10.0.28.1,192.168.75.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1564,331,Normal
2024-07-14 03:30:00,10.0.0.1,192.168.0.1,host-067.local,unknown@domain.com,attack,Impact,24,tcp,ftp_data,S0,0,0,Stage_2
2024-07-14 03:35:00,10.0.44.1,192.168.70.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,70,Normal
2024-07-14 03:40:00,10.0.190.1,192.168.136.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,190,1928,Normal
2024-07-14 03:45:00,10.0.209.1,192.168.63.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,209,11839,Normal
2024-07-14 03:50:00,10.0.0.1,192.168.0.1,host-560.local,unknown@domain.com,attack,Impact,24,tcp,ldap,S0,0,0,Stage_1
2024-07-14 03:55:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,normal,None,45,tcp,http,REJ,0,0,Normal
2024-07-14 04:00:00,10.0.1.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,21,udp,private,SF,1,0,Stage_3
2024-07-14 04:05:00,10.0.212.1,192.168.3.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,212,259,Normal
2024-07-14 04:10:00,10.188.64.1,192.168.17.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,320,273,Normal
2024-07-14 04:15:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,REJ,0,0,Stage_1
2024-07-14 04:20:00,10.0.105.1,192.168.84.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1641,340,Normal
2024-07-14 04:25:00,10.0.12.1,192.168.122.1,host-943.local,user_09@domain.com,attack,Initial Access,8,tcp,http,SF,54540,8314,Stage_3
2024-07-14 04:30:00,10.0.64.1,192.168.174.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,320,3502,Normal
2024-07-14 04:35:00,10.0.0.1,192.168.0.1,host-295.local,unknown@domain.com,attack,Impact,24,tcp,auth,S0,0,0,Stage_0
2024-07-14 04:40:00,10.0.28.1,192.168.156.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,284,924,Normal
2024-07-14 04:45:00,10.0.42.1,192.168.0.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,42,0,Normal
2024-07-14 04:50:00,10.0.0.1,192.168.0.1,host-345.local,unknown@domain.com,attack,Impact,24,tcp,link,S0,0,0,Stage_3
2024-07-14 04:55:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_4
2024-07-14 05:00:00,10.0.0.1,192.168.0.1,host-560.local,unknown@domain.com,attack,Impact,24,tcp,ldap,S0,0,0,Stage_0
2024-07-14 05:05:00,10.1.163.1,192.168.82.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1443,338,Normal
2024-07-14 05:10:00,10.1.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,45,tcp,private,RSTR,0,0,Stage_2
2024-07-14 05:15:00,10.0.45.1,192.168.78.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,78,Normal
2024-07-14 05:20:00,10.0.2.1,192.168.206.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,258,4302,Normal
2024-07-14 05:25:00,10.0.44.1,192.168.39.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,300,807,Normal
2024-07-14 05:30:00,10.0.0.1,192.168.0.1,host-774.local,unknown@domain.com,attack,Impact,24,tcp,iso_tsap,S0,0,0,Stage_1
2024-07-14 05:35:00,10.0.88.1,192.168.77.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,600,333,Normal
2024-07-14 05:40:00,10.0.0.1,192.168.0.1,host-838.local,unknown@domain.com,attack,Impact,24,tcp,bgp,S0,0,0,Stage_3
2024-07-14 05:45:00,10.0.84.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,2900,0,Normal
2024-07-14 05:50:00,10.0.37.1,192.168.93.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,37,93,Normal
2024-07-14 05:55:00,10.0.0.1,192.168.0.1,host-101.local,unknown@domain.com,attack,Impact,24,tcp,whois,S0,0,0,Stage_1
2024-07-14 06:00:00,10.0.164.1,192.168.73.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,164,3145,Normal
2024-07-14 06:05:00,10.0.220.1,192.168.142.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,220,398,Normal
2024-07-14 06:10:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,REJ,0,0,Stage_4
2024-07-14 06:15:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_0
2024-07-14 06:20:00,10.1.120.1,192.168.70.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,6520,326,Normal
2024-07-14 06:25:00,10.0.17.1,192.168.176.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,273,14512,Normal
2024-07-14 06:30:00,10.1.74.1,192.168.155.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1098,411,Normal
2024-07-14 06:35:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 06:40:00,10.0.43.1,192.168.133.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,43,133,Normal
2024-07-14 06:45:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_1
2024-07-14 06:50:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_2
2024-07-14 06:55:00,10.0.197.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,965,0,Normal
2024-07-14 07:00:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 07:05:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_0
2024-07-14 07:10:00,10.0.105.1,192.168.147.1,host-517.local,unknown@domain.com,normal,None,45,udp,private,SF,105,147,Normal
2024-07-14 07:15:00,10.0.228.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,740,0,Normal
2024-07-14 07:20:00,10.0.49.1,192.168.74.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,305,330,Normal
2024-07-14 07:25:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_4
2024-07-14 07:30:00,10.53.99.1,192.168.167.1,host-061.local,user_09@domain.com,attack,Command and Control,22,tcp,ftp,SF,355,1191,Stage_0
2024-07-14 07:35:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_1
2024-07-14 07:40:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_2
2024-07-14 07:45:00,10.0.0.1,192.168.0.1,host-774.local,unknown@domain.com,attack,Impact,24,tcp,iso_tsap,REJ,0,0,Stage_3
2024-07-14 07:50:00,10.0.133.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,8325,0,Normal
2024-07-14 07:55:00,10.0.237.1,192.168.118.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,237,14966,Normal
2024-07-14 08:00:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_1
2024-07-14 08:05:00,10.0.50.1,192.168.5.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,306,261,Normal
2024-07-14 08:10:00,10.0.0.1,192.168.0.1,host-139.local,unknown@domain.com,attack,Impact,24,tcp,login,S0,0,0,Stage_3
2024-07-14 08:15:00,10.0.229.1,192.168.48.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,229,816,Normal
2024-07-14 08:20:00,10.0.213.1,192.168.159.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,213,927,Normal
2024-07-14 08:25:00,10.0.123.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,35195,0,Normal
2024-07-14 08:30:00,10.0.44.1,192.168.130.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,130,Normal
2024-07-14 08:35:00,10.0.35.1,192.168.107.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,291,2411,Normal
2024-07-14 08:40:00,10.0.0.1,192.168.0.1,host-523.local,unknown@domain.com,attack,Impact,24,tcp,pop_3,S0,0,0,Stage_4
2024-07-14 08:45:00,10.0.197.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,965,0,Normal
2024-07-14 08:50:00,10.0.33.1,192.168.237.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,289,4333,Normal
2024-07-14 08:55:00,10.0.225.1,192.168.249.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,225,761,Normal
2024-07-14 09:00:00,10.0.43.1,192.168.43.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,43,43,Normal
2024-07-14 09:05:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 09:10:00,10.0.209.1,192.168.32.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,209,33056,Normal
2024-07-14 09:15:00,10.0.0.1,192.168.0.1,host-330.local,unknown@domain.com,attack,Impact,24,tcp,imap4,S0,0,0,Stage_1
2024-07-14 09:20:00,10.0.0.1,192.168.0.1,host-949.local,unknown@domain.com,attack,Impact,24,tcp,nnsp,S0,0,0,Stage_2
2024-07-14 09:25:00,10.0.0.1,192.168.0.1,host-518.local,unknown@domain.com,attack,Impact,24,tcp,mtp,S0,0,0,Stage_3
2024-07-14 09:30:00,10.0.80.1,192.168.27.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1360,283,Normal
2024-07-14 09:35:00,10.0.0.1,192.168.0.1,host-061.local,unknown@domain.com,attack,Impact,24,tcp,ftp,S0,0,0,Stage_0
2024-07-14 09:40:00,10.0.0.1,192.168.0.1,host-067.local,unknown@domain.com,attack,Impact,24,tcp,ftp_data,S0,0,0,Stage_1
2024-07-14 09:45:00,10.0.0.1,192.168.0.1,host-937.local,unknown@domain.com,attack,Impact,24,tcp,echo,S0,0,0,Stage_2
2024-07-14 09:50:00,10.0.0.1,192.168.0.1,host-345.local,unknown@domain.com,attack,Impact,24,tcp,link,REJ,0,0,Stage_3
2024-07-14 09:55:00,10.0.78.1,192.168.0.1,host-067.local,user_09@domain.com,attack,Command and Control,22,tcp,ftp_data,SF,334,0,Stage_4
2024-07-14 10:00:00,10.0.219.1,192.168.110.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,219,1646,Normal
2024-07-14 10:05:00,10.0.0.1,192.168.0.1,host-774.local,unknown@domain.com,attack,Impact,24,tcp,iso_tsap,S0,0,0,Stage_1
2024-07-14 10:10:00,10.0.232.1,192.168.192.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,232,1472,Normal
2024-07-14 10:15:00,10.0.0.1,192.168.0.1,host-873.local,unknown@domain.com,attack,Impact,24,tcp,Z39_50,S0,0,0,Stage_3
2024-07-14 10:20:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 10:25:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_0
2024-07-14 10:30:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,22,tcp,private,SH,0,0,Stage_1
2024-07-14 10:35:00,10.4.165.1,192.168.82.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,933,338,Normal
2024-07-14 10:40:00,10.0.207.1,192.168.140.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,207,6540,Normal
2024-07-14 10:45:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 10:50:00,10.0.0.1,192.168.0.1,host-014.local,unknown@domain.com,attack,Impact,24,tcp,uucp_path,S0,0,0,Stage_0
2024-07-14 10:55:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_1
2024-07-14 11:00:00,10.0.0.1,192.168.0.1,host-518.local,unknown@domain.com,attack,Impact,24,tcp,mtp,REJ,0,0,Stage_2
2024-07-14 11:05:00,10.0.60.1,192.168.138.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,316,2698,Normal
2024-07-14 11:10:00,10.0.45.1,192.168.133.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,133,Normal
2024-07-14 11:15:00,10.0.53.1,192.168.194.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,309,13506,Normal
2024-07-14 11:20:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,normal,None,45,tcp,http,REJ,0,0,Normal
2024-07-14 11:25:00,10.0.43.1,192.168.126.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,43,126,Normal
2024-07-14 11:30:00,10.0.0.1,192.168.0.1,host-901.local,unknown@domain.com,attack,Impact,24,tcp,finger,S0,0,0,Stage_3
2024-07-14 11:35:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 11:40:00,10.0.0.1,192.168.0.1,host-708.local,unknown@domain.com,attack,Impact,24,tcp,supdup,S0,0,0,Stage_0
2024-07-14 11:45:00,10.0.0.1,192.168.0.1,host-061.local,unknown@domain.com,attack,Impact,24,tcp,ftp,RSTO,0,0,Stage_1
2024-07-14 11:50:00,10.0.0.1,192.168.0.1,host-014.local,unknown@domain.com,attack,Impact,24,tcp,uucp_path,S0,0,0,Stage_2
2024-07-14 11:55:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-07-14 12:00:00,10.198.52.1,192.168.0.1,host-067.local,user_09@domain.com,attack,Command and Control,22,tcp,ftp_data,SF,5133876,0,Stage_4
2024-07-14 12:05:00,10.201.42.1,192.168.0.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,298,256,Normal
2024-07-14 12:10:00,10.0.203.1,192.168.0.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,S2,715,0,Normal
2024-07-14 12:15:00,10.0.244.1,192.168.164.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,244,2724,Normal
2024-07-14 12:20:00,10.0.4.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,7940,0,Normal
2024-07-14 12:25:00,10.0.44.1,192.168.44.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,44,Normal
2024-07-14 12:30:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_0
2024-07-14 12:35:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,normal,None,45,tcp,http,REJ,0,0,Normal
2024-07-14 12:40:00,10.0.0.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,768,0,Normal
2024-07-14 12:45:00,10.0.237.1,192.168.7.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,237,11271,Normal
2024-07-14 12:50:00,10.0.0.1,192.168.0.1,host-357.local,unknown@domain.com,attack,Impact,24,tcp,gopher,S0,0,0,Stage_4
2024-07-14 12:55:00,10.0.201.1,192.168.115.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,201,1395,Normal
2024-07-14 13:00:00,10.0.251.1,192.168.50.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,251,6706,Normal
2024-07-14 13:05:00,10.0.0.1,192.168.0.1,host-495.local,unknown@domain.com,attack,Impact,24,tcp,netbios_ns,S0,0,0,Stage_2
2024-07-14 13:10:00,10.0.10.1,192.168.110.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1290,366,Normal
2024-07-14 13:15:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 13:20:00,10.0.53.1,192.168.142.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,309,2446,Normal
2024-07-14 13:25:00,10.0.0.1,192.168.0.1,host-847.local,unknown@domain.com,attack,Impact,24,tcp,vmnet,S0,0,0,Stage_1
2024-07-14 13:30:00,10.0.105.1,192.168.0.1,host-517.local,unknown@domain.com,normal,None,45,udp,private,SF,105,0,Normal
2024-07-14 13:35:00,10.0.0.1,192.168.0.1,host-684.local,unknown@domain.com,attack,Impact,24,tcp,http_443,S0,0,0,Stage_3
2024-07-14 13:40:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-07-14 13:45:00,10.0.1.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,21,udp,private,SF,1,0,Stage_0
